speed,d_lat,ego_fwd,road_fwd,collision,off_road,steer_delta,route_progress_pct
4.566198753119593e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.2035599964089344e-05,0
1.3733443366562008e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,9.628479971275639e-06,0
1.5106365291712868e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,7.702783977020511e-06,0
2.815247627503395e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,6.162227181614327e-06,0
4.188539287455265e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,4.929781745290768e-06,0
5.561829073391489e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,3.943825396233308e-06,0
1.2359753020996808e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,3.155060316988728e-06,0
2.540589962007125e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.524048253588901e-06,0
3.913880293521373e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.019238602869039e-06,0
5.2871721169553905e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.6153908822952312e-06,0
8.677223672974078e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.2923127058403483e-06,0
2.197269788487629e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.0338501646722786e-06,0
3.5705639501307824e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,8.270801317364351e-07,0
5.081176878684892e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,6.616641053877603e-07,0
6.866742151782322e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,5.29331284311596e-07,0
2.059943081316189e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,4.234650274465013e-07,0
3.4332297492997788e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,3.387720219592827e-07,0
4.360203395675913e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.7101761756673226e-07,0
4.119936302880898e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.168140940533858e-07,0
1.7166239429245706e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.734512752454842e-07,0
3.0899063009620865e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.3876102019499958e-07,0
4.4288653055276176e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.1100881615322411e-07,0
1.3733346640151424e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,8.880705292674262e-08,0
1.510624406771276e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,7.10456423413941e-08,0
2.7465850666051664e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,5.683651387033972e-08,0
4.0512093842462185e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,4.5469211097659556e-08,0
5.355836482603078e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,3.6375368876739866e-08,0
1.0986466171859838e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.910029510416745e-08,0
1.0094890001598734e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.3280236079170624e-08,0
3.845216044445175e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.8624188864724278e-08,0
5.218509378634292e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.4899351093167201e-08,0
6.866493108571969e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.1919480874533761e-08,0
2.0599375116044687e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,9.535584696851451e-09,0
3.158569675042915e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,7.628467760256719e-09,0
4.394531416769393e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,6.102774209593154e-09,0
6.592044019040878e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,4.882219364898965e-09,0
2.059949907291584e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,3.90577549469473e-09,0
3.433229680402647e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,3.124620395755784e-09,0
4.806519650095989e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.499696314522959e-09,0
4.119978357937526e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.9997570509244778e-09,0
1.647949228583937e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.599805642127361e-09,0
2.8152476339093666e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.2798445150896676e-09,0
3.982544844328812e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.0238756092961765e-09,0
1.3733346640062342e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,8.1910048882472e-10,0
1.3389590879104356e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,6.552803924475548e-10,0
2.471924614322303e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,5.242243097947075e-10,0
